ID,target,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5089643,1,M,N,N,1,157500.0,Working,Higher education,Separated,With parents,-10862,-1160,1,1,1,0,Laborers,2.0
5089644,0,M,N,N,1,157500.0,Working,Higher education,Separated,With parents,-10862,-1160,1,1,1,0,Laborers,2.0
5089645,1,M,N,N,1,157500.0,Working,Higher education,Separated,With parents,-10862,-1160,1,1,1,0,Laborers,2.0
5089646,1,M,N,N,1,157500.0,Working,Higher education,Separated,With parents,-10862,-1160,1,1,1,0,Laborers,2.0
5089647,1,M,Y,N,0,306000.0,Working,Higher education,Married,House / apartment,-13053,-2866,1,1,0,0,Accountants,2.0
5089649,1,M,Y,N,0,306000.0,Working,Higher education,Married,House / apartment,-13053,-2866,1,1,0,0,Accountants,2.0
5089650,1,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5089654,1,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5089655,1,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5089658,1,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5089661,1,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5089662,1,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5089663,1,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5089664,1,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5089670,1,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9586,-1070,1,0,0,0,Laborers,2.0
5089671,1,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9586,-1070,1,0,0,0,Laborers,2.0
5089672,1,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9586,-1070,1,0,0,0,Laborers,2.0
5089673,1,F,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13135,-3657,1,1,1,0,High skill tech staff,4.0
5089674,1,F,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13135,-3657,1,1,1,0,High skill tech staff,4.0
5089675,1,F,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13135,-3657,1,1,1,0,High skill tech staff,4.0
5089676,1,F,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13135,-3657,1,1,1,0,High skill tech staff,4.0
5089677,1,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028,-1070,1,1,0,0,,2.0
5089678,1,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028,-1070,1,1,0,0,,2.0
5089680,1,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028,-1070,1,1,0,0,,2.0
5089681,1,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028,-1070,1,1,0,0,,2.0
5089684,1,M,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-14767,-613,1,1,0,0,Drivers,2.0
5089685,1,M,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20644,365243,1,0,0,0,,1.0
5089686,1,M,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20644,365243,1,0,0,0,,1.0
5089687,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0
5089688,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0
5089689,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0
5089690,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0
5089691,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0
5089693,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0
5089694,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0
5089695,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15563,-309,1,0,0,0,Cooking staff,2.0
5089697,1,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23056,365243,1,0,1,0,,2.0
5089698,1,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23056,365243,1,0,1,0,,2.0
5089699,1,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23056,365243,1,0,1,0,,2.0
5089700,1,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23056,365243,1,0,1,0,,2.0
5089702,0,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-14697,-2470,1,1,0,0,Security staff,2.0
5089703,1,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-14697,-2470,1,1,0,0,Security staff,2.0
5089706,1,M,N,N,0,130500.0,Working,Secondary / secondary special,Single / not married,With parents,-11873,-3504,1,0,0,0,Laborers,1.0
5089709,1,M,N,N,0,130500.0,Working,Secondary / secondary special,Single / not married,With parents,-11873,-3504,1,0,0,0,Laborers,1.0
5089710,1,M,N,N,0,130500.0,Working,Secondary / secondary special,Single / not married,With parents,-11873,-3504,1,0,0,0,Laborers,1.0
5089711,1,M,N,N,0,130500.0,Working,Secondary / secondary special,Single / not married,With parents,-11873,-3504,1,0,0,0,Laborers,1.0
5089712,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089713,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089714,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089715,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089716,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089717,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089718,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089719,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089720,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0
5089722,1,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17617,-3262,1,1,1,1,Private service staff,1.0
5089724,1,F,N,N,0,234000.0,Working,Secondary / secondary special,Widow,House / apartment,-21932,-10232,1,1,0,0,Laborers,1.0
5089726,1,F,N,N,0,234000.0,Working,Secondary / secondary special,Widow,House / apartment,-21932,-10232,1,1,0,0,Laborers,1.0
5089727,1,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23725,365243,1,0,0,0,,1.0
5089728,1,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23725,365243,1,0,0,0,,1.0
5089730,1,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23725,365243,1,0,0,0,,1.0
5089733,1,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089734,0,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089736,1,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089737,1,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089739,1,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089741,0,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089742,1,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089743,1,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089744,1,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089746,1,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0
5089754,0,M,N,N,1,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876,-5239,1,0,0,0,Laborers,2.0
5089755,1,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-13769,-582,1,0,1,0,Security staff,2.0
5089756,1,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-13769,-582,1,0,1,0,Security staff,2.0
5089757,1,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-13769,-582,1,0,1,0,Security staff,2.0
5089759,1,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-13769,-582,1,0,1,0,Security staff,2.0
5089760,1,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-8190,-886,1,0,0,1,,1.0
5089761,1,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-8190,-886,1,0,0,1,,1.0
5089762,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089764,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089765,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089766,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089767,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089768,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089769,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089770,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089771,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089772,1,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0
5089784,1,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14567,-7369,1,1,0,0,Laborers,2.0
5089785,1,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-14567,-7369,1,1,0,0,Laborers,2.0
5089786,1,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,With parents,-16047,-1405,1,0,0,0,Sales staff,2.0
5089787,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089788,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089789,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089791,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089792,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089793,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089794,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089796,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089797,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089798,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089799,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089802,1,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0
5089806,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089807,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089808,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089809,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089810,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089811,0,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089812,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089813,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089814,0,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089815,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089816,0,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089817,1,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0
5089818,1,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12676,-917,1,0,1,0,Drivers,3.0
5089819,1,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12676,-917,1,0,1,0,Drivers,3.0
5089820,1,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-11194,-1160,1,0,0,0,Cleaning staff,2.0
5089821,1,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-11194,-1160,1,0,0,0,Cleaning staff,2.0
5089822,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089823,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089824,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089825,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089826,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089827,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089828,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089829,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089830,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089831,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089833,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089834,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089836,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089837,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089840,1,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089841,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5089843,1,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16505,-1862,1,0,1,1,Core staff,3.0
5089844,1,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16505,-1862,1,0,1,1,Core staff,3.0
5089845,1,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16505,-1862,1,0,1,1,Core staff,3.0
5089846,1,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16505,-1862,1,0,1,1,Core staff,3.0
5089847,1,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16505,-1862,1,0,1,1,Core staff,3.0
5089848,1,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16505,-1862,1,0,1,1,Core staff,3.0
5089849,1,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16505,-1862,1,0,1,1,Core staff,3.0
5089852,1,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23545,365243,1,0,0,0,,1.0
5089856,1,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23545,365243,1,0,0,0,,1.0
5089857,1,F,Y,N,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15732,-95,1,0,0,1,Sales staff,3.0
5089858,1,F,Y,N,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15732,-95,1,0,0,1,Sales staff,3.0
5089860,1,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20931,365243,1,0,1,0,,2.0
5089861,1,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20931,365243,1,0,1,0,,2.0
5089862,1,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20931,365243,1,0,1,0,,2.0
5089866,1,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20931,365243,1,0,1,0,,2.0
5089868,1,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21645,365243,1,0,0,0,,2.0
5089869,1,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21645,365243,1,0,0,0,,2.0
5089870,1,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21645,365243,1,0,0,0,,2.0
5089871,1,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21645,365243,1,0,0,0,,2.0
5089887,1,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10662,-1556,1,0,0,0,Sales staff,2.0
5089888,1,M,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17136,-1678,1,0,0,0,Laborers,1.0
5089889,1,M,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17136,-1678,1,0,0,0,Laborers,1.0
5089890,1,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,-23694,365243,1,0,0,1,,1.0
5089894,1,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,-23694,365243,1,0,0,1,,1.0
5089895,1,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,-23694,365243,1,0,0,1,,1.0
5089896,1,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,-23694,365243,1,0,0,1,,1.0
5089901,1,F,N,Y,0,47790.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20253,365243,1,0,0,0,,2.0
5089903,0,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5089904,0,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5089905,1,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5089906,0,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5089907,0,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5089908,1,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5089909,0,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5089910,1,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5089914,1,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21916,365243,1,0,1,0,,2.0
5089915,1,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21916,365243,1,0,1,0,,2.0
5089916,1,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21916,365243,1,0,1,0,,2.0
5089918,1,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21916,365243,1,0,1,0,,2.0
5089921,1,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21916,365243,1,0,1,0,,2.0
5089922,1,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21916,365243,1,0,1,0,,2.0
5089923,1,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21916,365243,1,0,1,0,,2.0
5089925,1,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14553,-886,1,0,0,0,,2.0
5089926,1,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20064,-3627,1,0,0,0,Managers,2.0
5089930,1,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19170,-4965,1,0,0,0,Laborers,2.0
5089934,1,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19170,-4965,1,0,0,0,Laborers,2.0
5089936,1,F,N,Y,0,157500.0,State servant,Higher education,Single / not married,House / apartment,-19984,-917,1,0,0,0,,1.0
5089937,1,F,N,Y,0,157500.0,State servant,Higher education,Single / not married,House / apartment,-19984,-917,1,0,0,0,,1.0
5089942,1,F,Y,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-14498,-6123,1,0,0,1,Core staff,2.0
5089945,1,F,Y,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-14498,-6123,1,0,0,1,Core staff,2.0
5089946,1,F,Y,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-14498,-6123,1,0,0,1,Core staff,2.0
5089947,1,F,Y,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-14498,-6123,1,0,0,1,Core staff,2.0
5089950,0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-18640,-1100,1,0,0,0,Sales staff,1.0
5089951,0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-18640,-1100,1,0,0,0,Sales staff,1.0
5089953,0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,1.0
5089954,0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3.0
5089955,0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3.0
5089956,0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3.0
5089957,1,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3.0
5089958,0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3.0
5089959,0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3.0
5089962,1,M,Y,Y,3,450000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17296,-3078,1,0,0,1,Managers,5.0
5089964,1,M,Y,Y,3,450000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17296,-3078,1,0,0,1,Managers,5.0
5089965,1,M,Y,Y,3,450000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17296,-3078,1,0,0,1,Managers,5.0
5089967,1,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9167,-947,1,0,0,0,Cooking staff,1.0
5089968,1,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9167,-947,1,0,0,0,Cooking staff,1.0
5089969,1,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9167,-947,1,0,0,0,Cooking staff,1.0
